=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2023-9-19_20-5-48
====================================================================================
20:5:48 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
20:14:37 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10761.849609, 6.273135, 2444.989014>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10763.951172, 6.323986, 2446.908936>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10764.584961, 6.362360, 2447.599365>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10766.528320, 6.383676, 2449.724854>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10767.480469, 6.288022, 2451.031738>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10767.226563, 6.314769, 2451.132324>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10766.962891, 6.342497, 2451.220459>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10768.171875, 6.226343, 2453.075928>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10769.552734, 6.084293, 2455.184570>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10769.545898, 6.085667, 2455.689453>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10770.072266, 6.035840, 2457.099854>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10771.228516, 6.033159, 2458.573730>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10773.625977, 6.020693, 2459.626221>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10773.729492, 6.040974, 2461.738770>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10771.989258, 6.037649, 2460.688232>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10773.145508, 6.056004, 2462.732178>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10775.480469, 6.034985, 2465.880371>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10776.047852, 6.025113, 2466.619629>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10775.626953, 6.032519, 2467.338135>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10775.468750, 6.036022, 2467.602539>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10776.261719, 6.102809, 2462.929199>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.318359, 6.466593, 2463.305176>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.558594, 6.194562, 2470.988525>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10776.692383, 6.020451, 2472.860840>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10776.331055, 6.029614, 2472.854736>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.262695, 6.609407, 2463.963623>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.761719, 6.211911, 2469.772949>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10777.793945, 6.000001, 2474.758301>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10777.499023, 6.000034, 2476.207520>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.693359, 6.201071, 2470.521484>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.664063, 6.194283, 2470.987549>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.162109, 5.999999, 2479.427246>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.962891, 6.094729, 2477.686279>)
20:14:38 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10779.113281, 6.100244, 2477.283691>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.718750, 6.000000, 2482.192383>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.502930, 6.000000, 2484.677246>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.925781, 6.000000, 2484.098389>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10779.384766, 6.000000, 2483.469727>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10779.385742, 6.000000, 2483.469971>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10779.384766, 6.000000, 2483.469971>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10779.640625, 5.999999, 2487.404297>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10779.726563, 5.999999, 2488.719727>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10779.726563, 5.999999, 2488.719727>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10779.726563, 5.999999, 2488.719971>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10779.743164, 6.000000, 2488.979004>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10780.000000, 6.000000, 2492.916504>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10780.068359, 5.999999, 2493.969727>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10780.068359, 6.000000, 2493.969727>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10780.123047, 5.999999, 2494.814209>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10780.341797, 6.014112, 2498.161621>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10780.341797, 6.014107, 2498.161377>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10780.526367, 6.027159, 2498.772949>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10780.687500, 6.034689, 2499.125977>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10780.999023, 6.060747, 2500.347412>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10781.613281, 6.072286, 2503.306885>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10781.884766, 6.066447, 2503.832520>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10782.377930, 6.055919, 2503.794434>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10781.833008, 6.067583, 2501.862061>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10783.706055, 6.100129, 2508.759033>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10783.773438, 6.094848, 2508.751221>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10783.758789, 6.096025, 2508.737305>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10781.476563, 7.117612, 2504.698486>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10781.716797, 6.070044, 2502.164551>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10784.948242, 6.004076, 2511.415527>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10785.765625, 5.999996, 2514.039307>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10784.840820, 6.015045, 2514.484375>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10781.824219, 6.295541, 2515.381836>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10783.193359, 7.380537, 2515.073242>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10782.876953, 7.462749, 2513.027832>)
20:14:39 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10785.500977, 5.999991, 2518.005615>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10787.385742, 5.999990, 2518.724854>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10788.078125, 5.999999, 2520.343506>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10786.545898, 5.999990, 2523.755615>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10788.682617, 5.999998, 2520.618164>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10787.610352, 5.999992, 2522.547363>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10787.377930, 5.999991, 2522.974365>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10789.524414, 5.999986, 2525.030273>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10790.491211, 5.999983, 2525.956787>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10790.494141, 5.999984, 2525.957031>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10790.311523, 5.999982, 2526.253418>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10789.279297, 5.999999, 2527.921875>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10791.927734, 5.999993, 2530.555420>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10792.063477, 6.000014, 2531.024170>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10792.774414, 6.000009, 2533.496826>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10793.357422, 6.000000, 2535.332031>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10793.357422, 6.000001, 2535.332275>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10793.349609, 6.000001, 2535.319580>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10793.536133, 6.000000, 2535.755127>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10794.562500, 5.999993, 2538.104004>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10794.833008, 5.999990, 2539.602295>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10795.020508, 5.999989, 2540.161621>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10795.066406, 5.999988, 2540.275879>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10795.726563, 6.000000, 2542.224854>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10796.336914, 5.999996, 2544.028320>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10796.336914, 5.999996, 2544.028320>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10796.336914, 5.999996, 2544.028076>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10796.336914, 5.999997, 2544.028320>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10796.862305, 5.999993, 2545.574707>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10797.841797, 6.000027, 2548.454102>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10797.840820, 5.999970, 2548.454346>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10797.840820, 5.999974, 2548.454346>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10798.174805, 5.999975, 2549.773438>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10798.073242, 5.999977, 2549.935791>)
20:14:40 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10798.706055, 6.000008, 2552.597168>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10798.977539, 5.999993, 2554.221191>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10798.776367, 6.000006, 2554.314453>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10798.597656, 5.999997, 2554.442139>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10799.246094, 5.999999, 2555.141846>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10800.982422, 7.478274, 2552.482910>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10801.473633, 6.822794, 2555.493408>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10800.145508, 6.000024, 2559.379883>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10798.674805, 6.000010, 2559.775635>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10798.295898, 6.000004, 2560.010010>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10801.443359, 8.105417, 2555.305420>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10801.500977, 7.973804, 2555.657471>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10797.063477, 6.242353, 2563.340576>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10797.023438, 6.242353, 2563.530762>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10793.938477, 6.000084, 2564.850586>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10792.976563, 5.999982, 2564.282471>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10792.615234, 6.000009, 2566.284424>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10792.380859, 5.999841, 2567.088623>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10790.833984, 5.997777, 2567.359863>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10788.857422, 5.995136, 2568.135986>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10787.784180, 5.993717, 2568.643066>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10787.346680, 5.993131, 2568.467041>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10785.777344, 5.991036, 2569.181396>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10785.622070, 5.990821, 2569.228760>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10782.795898, 5.989996, 2570.426025>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10780.916992, 5.989994, 2570.941406>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10780.784180, 5.990003, 2570.827637>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.408203, 5.990001, 2571.528320>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10777.964844, 5.990005, 2571.373535>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10778.057617, 5.989997, 2571.118896>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10776.938477, 5.990000, 2571.231445>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10776.177734, 5.990000, 2571.291260>)
20:14:41 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10775.138672, 5.990000, 2571.303711>)
20:14:42 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10773.045898, 5.990001, 2571.167236>)
20:14:42 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10772.477539, 5.989998, 2570.668945>)
20:14:42 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10772.124023, 5.989993, 2570.246338>)
20:14:42 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10770.890625, 5.990006, 2569.829346>)
20:14:42 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10771.002930, 5.990011, 2569.289307>)
20:14:42 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10770.368164, 5.990000, 2564.711914>)
20:14:43 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10768.645508, 5.990012, 2560.593018>)
20:14:43 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10768.645508, 5.990012, 2560.593018>)
20:14:43 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10768.645508, 5.990012, 2560.593018>)
20:14:43 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10768.645508, 5.990012, 2560.593018>)
20:14:43 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10768.164063, 5.990003, 2559.442139>)
20:14:43 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10766.922852, 5.990004, 2556.474121>)
20:14:43 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10766.922852, 5.990003, 2556.474121>)
20:14:43 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10766.922852, 5.990003, 2556.474121>)
20:14:43 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10766.489258, 5.990010, 2555.507324>)
20:14:43 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10765.056641, 5.989992, 2552.462158>)
20:14:43 | "Anubis" (steamid=76561198363861269) teleported to crosshair (pos=<10764.793945, 5.990036, 2552.595215>)
